""	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Probes"	"Symbol"	"Ensembl_id"	"Biotype1"	"Biotype2"	"Synonyms"	"Platform"
"200673_at"	4.99e-16	1.67e-18	-9.43	31.387623	-0.276	"200673_at"	"LAPTM4A"	"ENSG00000068697"	"gene"	"protein_coding"	"LAPTM4A"	"GPL570"
"201901_s_at"	5.54e-16	1.88e-18	9.42	31.272463	0.231	"201901_s_at"	"YY1"	"ENST00000623799|ENST00000554579|ENSG00000100811"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"YY1-206|YY1-204|YY1"	"GPL570"
"201488_x_at"	5.8e-16	1.97e-18	9.41	31.223857	0.294	"201488_x_at"	"KHDRBS1"	"ENSG00000121774|ENST00000307714|ENST00000484270"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript"	"KHDRBS1|KHDRBS1-201|KHDRBS1-203"	"GPL570"
"214329_x_at"	6.14e-16	2.1e-18	-9.4	31.162339	-0.705	"214329_x_at"	"TNFSF10"	"ENSG00000121858"	"gene"	"protein_coding"	"TNFSF10"	"GPL570"
"208374_s_at"	6.6e-16	2.29e-18	-9.39	31.076902	-0.476	"208374_s_at"	"CAPZA1"	"ENSG00000116489"	"gene"	"protein_coding"	"CAPZA1"	"GPL570"
"225049_at"	7.1e-16	2.48e-18	-9.38	30.999775	-0.729	"225049_at"	"BLOC1S2"	"ENSG00000196072"	"gene"	"protein_coding"	"BLOC1S2"	"GPL570"
"222230_s_at"	7.73e-16	2.73e-18	-9.37	30.906866	-0.364	"222230_s_at"	"ACTR10"	"ENSG00000131966|ENST00000557711"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"ACTR10|ACTR10-216"	"GPL570"
"201761_at"	8.52e-16	3.04e-18	-9.35	30.802118	-0.709	"201761_at"	"MTHFD2"	"ENST00000677299|ENST00000678955|ENSG00000065911"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"MTHFD2-210|MTHFD2-220|MTHFD2"	"GPL570"
"218351_at"	8.52e-16	3.04e-18	-9.35	30.802303	-1.13	"218351_at"	"COMMD8"	"ENSG00000169019"	"gene"	"protein_coding"	"COMMD8"	"GPL570"
"225441_x_at"	8.68e-16	3.12e-18	-9.35	30.778183	-0.456	"225441_x_at"	"NAA38"	"ENSG00000183011"	"gene"	"protein_coding"	"NAA38"	"GPL570"
"229630_s_at"	8.86e-16	3.21e-18	-9.34	30.748649	-0.428	"229630_s_at"	"WTAP"	"ENSG00000146457"	"gene"	"protein_coding"	"WTAP"	"GPL570"
"202189_x_at"	9.45e-16	3.46e-18	9.33	30.675418	0.276	"202189_x_at"	"PTBP1"	"ENSG00000011304"	"gene"	"protein_coding"	"PTBP1"	"GPL570"
"218830_at"	1.05e-15	3.86e-18	-9.32	30.568812	-0.919	"218830_at"	"RPL26L1"	"ENSG00000037241"	"gene"	"protein_coding"	"RPL26L1"	"GPL570"
"218357_s_at"	1.14e-15	4.21e-18	-9.31	30.484163	-0.906	"218357_s_at"	"TIMM8B"	"ENSG00000150779|ENST00000507614"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"TIMM8B|TIMM8B-202"	"GPL570"
"224511_s_at"	1.14e-15	4.27e-18	-9.3	30.471489	-0.668	"224511_s_at"	"TXNDC17"	"ENSG00000129235|ENST00000576020|ENST00000574429|ENST00000577146|ENST00000573792|ENST00000571029"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|retained_intron|processed_transcript|processed_transcript|processed_transcript"	"TXNDC17|TXNDC17-209|TXNDC17-206|TXNDC17-210|TXNDC17-205|TXNDC17-203"	"GPL570"
"222867_s_at"	1.14e-15	4.28e-18	-9.3	30.467848	-0.317	"222867_s_at"	"MED31"	"ENSG00000108590"	"gene"	"protein_coding"	"MED31"	"GPL570"
"218589_at"	1.16e-15	4.36e-18	-9.3	30.450317	-0.995	"218589_at"	"LPAR6"	"ENSG00000139679|ENST00000465365|ENST00000462781|ENST00000470937"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript|processed_transcript"	"LPAR6|LPAR6-205|LPAR6-203|LPAR6-206"	"GPL570"
"225593_at"	1.19e-15	4.49e-18	-9.3	30.420701	-0.262	"225593_at"	"LSM10"	"ENSG00000181817|ENST00000476041"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"LSM10|LSM10-202"	"GPL570"
"209127_s_at"	1.19e-15	4.55e-18	9.29	30.408682	0.356	"209127_s_at"	"SART3"	"ENST00000548582|ENST00000619503|ENST00000546808|ENST00000548077|ENSG00000075856"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|retained_intron|retained_intron|protein_coding"	"SART3-211|SART3-216|SART3-205|SART3-209|SART3"	"GPL570"
"225014_at"	1.29e-15	4.97e-18	-9.28	30.322124	-0.545	"225014_at"	"SMIM20"	"ENSG00000250317"	"gene"	"protein_coding"	"SMIM20"	"GPL570"
"40225_at"	1.3e-15	5.03e-18	9.28	30.309781	0.264	"40225_at"	"GAK"	"ENST00000502799|ENST00000511345|ENST00000515868|ENST00000509566|ENSG00000178950"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|retained_intron|processed_transcript|protein_coding"	"GAK-203|GAK-216|GAK-221|GAK-211|GAK"	"GPL570"
"222044_at"	1.35e-15	5.25e-18	-9.27	30.268704	-0.458	"222044_at"	"PCIF1"	"ENST00000616084|ENSG00000100982"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"PCIF1-203|PCIF1"	"GPL570"
"218732_at"	1.47e-15	5.74e-18	-9.26	30.180986	-0.529	"218732_at"	"PTRH2"	"ENSG00000141378|ENST00000587935"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"PTRH2|PTRH2-205"	"GPL570"
"230326_s_at"	1.51e-15	5.93e-18	-9.26	30.14985	-0.39	"230326_s_at"	"HIKESHI"	"ENSG00000149196|ENST00000531485|ENST00000530208|ENST00000529405"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript|retained_intron"	"HIKESHI|HIKESHI-205|HIKESHI-204|HIKESHI-203"	"GPL570"
"229174_at"	1.62e-15	6.48e-18	-9.25	30.063679	-0.628	"229174_at"	"C3orf38"	"ENSG00000179021|ENST00000485219"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"C3orf38|C3orf38-203"	"GPL570"
"208066_s_at"	1.63e-15	6.53e-18	-9.24	30.056396	-0.474	"208066_s_at"	"GTF2B"	"ENSG00000137947"	"gene"	"protein_coding"	"GTF2B"	"GPL570"
"202635_s_at"	1.82e-15	7.31e-18	-9.23	29.945216	-1.28	"202635_s_at"	"POLR2K"	"ENSG00000147669|ENST00000519765"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"POLR2K|POLR2K-202"	"GPL570"
"210616_s_at"	1.86e-15	7.54e-18	9.22	29.915589	0.321	"210616_s_at"	"SEC31A"	"ENST00000505479|ENSG00000138674"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"SEC31A-216|SEC31A"	"GPL570"
"214440_at"	1.87e-15	7.59e-18	-9.22	29.908716	-0.798	"214440_at"	"NAT1"	"ENSG00000171428"	"gene"	"protein_coding"	"NAT1"	"GPL570"
"218381_s_at"	1.92e-15	7.85e-18	9.22	29.876408	0.318	"218381_s_at"	"U2AF2"	"ENSG00000063244"	"gene"	"protein_coding"	"U2AF2"	"GPL570"
"223334_at"	1.96e-15	8.05e-18	-9.21	29.851581	-0.758	"223334_at"	"TMEM126A"	"ENSG00000171202|ENST00000528531"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"TMEM126A|TMEM126A-204"	"GPL570"
"224972_at"	1.97e-15	8.12e-18	-9.21	29.843022	-0.432	"224972_at"	"ROMO1"	"ENSG00000125995"	"gene"	"protein_coding"	"ROMO1"	"GPL570"
"219356_s_at"	2.01e-15	8.34e-18	-9.21	29.817378	-0.921	"219356_s_at"	"SLC9A7"	"ENSG00000065923"	"gene"	"protein_coding"	"SLC9A7"	"GPL570"
"209369_at"	2.03e-15	8.43e-18	-9.21	29.806812	-1.13	"209369_at"	"ANXA3"	"ENST00000505805|ENSG00000138772|ENST00000503776"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"ANXA3-204|ANXA3|ANXA3-203"	"GPL570"
"214288_s_at"	2.03e-15	8.46e-18	-9.21	29.802805	-0.315	"214288_s_at"	"PSMB1"	"ENSG00000008018"	"gene"	"protein_coding"	"PSMB1"	"GPL570"
"224608_s_at"	2.12e-15	8.91e-18	-9.2	29.752785	-0.269	"224608_s_at"	"VPS25"	"ENSG00000131475"	"gene"	"protein_coding"	"VPS25"	"GPL570"
"208808_s_at"	2.2e-15	9.37e-18	-9.19	29.703909	-0.833	"208808_s_at"	"HMGB2"	"ENSG00000164104|ENST00000511316"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"HMGB2|HMGB2-205"	"GPL570"
"218201_at"	2.27e-15	9.69e-18	-9.19	29.670952	-0.742	"218201_at"	"NDUFB2"	"ENSG00000090266|ENST00000479181"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"NDUFB2|NDUFB2-214"	"GPL570"
"202325_s_at"	2.33e-15	1e-17	-9.18	29.639464	-0.754	"202325_s_at"	"ATP5PF"	"ENSG00000154723"	"gene"	"protein_coding"	"ATP5PF"	"GPL570"
"205039_s_at"	2.42e-15	1.04e-17	9.18	29.599071	0.346	"205039_s_at"	"IKZF1"	"ENSG00000185811"	"gene"	"protein_coding"	"IKZF1"	"GPL570"
"203613_s_at"	2.71e-15	1.18e-17	-9.16	29.479937	-0.27	"203613_s_at"	"NDUFB6"	"ENSG00000165264"	"gene"	"protein_coding"	"NDUFB6"	"GPL570"
"205681_at"	2.92e-15	1.27e-17	-9.15	29.403764	-1.39	"205681_at"	"BCL2A1"	"ENSG00000140379"	"gene"	"protein_coding"	"BCL2A1"	"GPL570"
"201094_at"	3.01e-15	1.32e-17	-9.15	29.370276	-0.474	"201094_at"	"RPS29"	"ENST00000557367|ENSG00000213741"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"RPS29-207|RPS29"	"GPL570"
"205210_at"	3.04e-15	1.34e-17	9.14	29.353373	0.278	"205210_at"	"TGFBRAP1"	"ENSG00000135966"	"gene"	"protein_coding"	"TGFBRAP1"	"GPL570"
"203535_at"	3.04e-15	1.34e-17	-9.14	29.354841	-0.479	"203535_at"	"S100A9"	"ENSG00000163220"	"gene"	"protein_coding"	"S100A9"	"GPL570"
"201863_at"	3.04e-15	1.35e-17	-9.14	29.35022	-0.186	"201863_at"	"FAM32A"	"ENSG00000105058"	"gene"	"protein_coding"	"FAM32A"	"GPL570"
"219210_s_at"	3.04e-15	1.35e-17	-9.14	29.344421	-0.483	"219210_s_at"	"RAB8B"	"ENSG00000166128"	"gene"	"protein_coding"	"RAB8B"	"GPL570"
"201498_at"	3.08e-15	1.37e-17	9.14	29.329631	0.258	"201498_at"	"USP7"	"ENSG00000187555"	"gene"	"protein_coding"	"USP7"	"GPL570"
"203138_at"	3.41e-15	1.53e-17	-9.12	29.222035	-1.08	"203138_at"	"HAT1"	"ENSG00000128708|ENST00000494601"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"HAT1|HAT1-206"	"GPL570"
"229756_at"	3.45e-15	1.56e-17	-9.12	29.20437	-0.586	"229756_at"	"ID2"	"ENSG00000235092|ENST00000455965|ENST00000453900"	"ncRNA_gene|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA"	"ID2-AS1|ID2-AS1-206|ID2-AS1-205"	"GPL570"
"223174_at"	3.49e-15	1.58e-17	-9.12	29.190792	-0.486	"223174_at"	"BTBD10"	"ENSG00000148925"	"gene"	"protein_coding"	"BTBD10"	"GPL570"
"222408_s_at"	3.49e-15	1.59e-17	-9.12	29.187354	-0.462	"222408_s_at"	"YPEL5"	"ENSG00000119801"	"gene"	"protein_coding"	"YPEL5"	"GPL570"
"217538_at"	3.49e-15	1.6e-17	9.12	29.178538	0.429	"217538_at"	"SGSM2"	"ENST00000574857|ENSG00000141258"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"SGSM2-213|SGSM2"	"GPL570"
"200863_s_at"	3.49e-15	1.61e-17	-9.12	29.174993	-0.176	"200863_s_at"	"RAB11A"	"ENSG00000103769|ENST00000569304"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"RAB11A|RAB11A-208"	"GPL570"
"218085_at"	3.49e-15	1.61e-17	-9.12	29.174805	-1	"218085_at"	"CHMP5"	"ENSG00000086065"	"gene"	"protein_coding"	"CHMP5"	"GPL570"
"230561_s_at"	3.55e-15	1.64e-17	-9.11	29.155025	-0.483	"230561_s_at"	"KANSL1L"	"ENSG00000144445"	"gene"	"protein_coding"	"KANSL1L"	"GPL570"
"1552611_a_at"	3.58e-15	1.66e-17	9.11	29.142594	0.617	"1552611_a_at"	"JAK1"	"ENST00000673314|ENSG00000162434"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"JAK1-220|JAK1"	"GPL570"
"225599_s_at"	3.74e-15	1.75e-17	-9.11	29.095364	-0.787	"225599_s_at"	"TRIQK"	"ENSG00000205133|ENST00000517540"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"TRIQK|TRIQK-202"	"GPL570"
"218992_at"	3.79e-15	1.78e-17	-9.1	29.07648	-0.431	"218992_at"	"PLGRKT"	"ENSG00000107020"	"gene"	"protein_coding"	"PLGRKT"	"GPL570"
"222637_at"	3.79e-15	1.78e-17	-9.1	29.075582	-0.689	"222637_at"	"COMMD10"	"ENST00000508250|ENSG00000145781|ENST00000503424"	"lnc_RNA|gene|lnc_RNA"	"processed_transcript|protein_coding|processed_transcript"	"COMMD10-205|COMMD10|COMMD10-202"	"GPL570"
"212268_at"	3.92e-15	1.86e-17	-9.1	29.03366	-0.394	"212268_at"	"SERPINB1"	"ENSG00000021355|ENST00000468511"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"SERPINB1|SERPINB1-203"	"GPL570"
"226243_at"	4.31e-15	2.05e-17	-9.08	28.938848	-0.47	"226243_at"	"PTRHD1"	"ENSG00000184924|ENST00000480190|ENST00000467797|ENST00000474668|ENST00000487316"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript|processed_transcript|processed_transcript"	"PTRHD1|PTRHD1-204|PTRHD1-202|PTRHD1-203|PTRHD1-205"	"GPL570"
"226258_at"	4.48e-15	2.15e-17	-9.08	28.892195	-0.534	"226258_at"	"AMN1"	"ENSG00000151743"	"gene"	"protein_coding"	"AMN1"	"GPL570"
"1553133_at"	4.51e-15	2.17e-17	-9.08	28.882934	-0.995	"1553133_at"	"C9orf72"	"ENSG00000147894|ENST00000488117"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"C9orf72|C9orf72-204"	"GPL570"
"225115_at"	4.94e-15	2.41e-17	9.06	28.783274	0.386	"225115_at"	"HIPK2"	"ENSG00000064393"	"gene"	"protein_coding"	"HIPK2"	"GPL570"
"209014_at"	5.19e-15	2.54e-17	9.05	28.731336	0.325	"209014_at"	"MAGED1"	"ENST00000494718|ENST00000485420|ENST00000473931|ENSG00000179222"	"lnc_RNA|lnc_RNA|lnc_RNA|gene"	"processed_transcript|processed_transcript|processed_transcript|protein_coding"	"MAGED1-210|MAGED1-209|MAGED1-206|MAGED1"	"GPL570"
"222748_s_at"	5.2e-15	2.55e-17	-9.05	28.726401	-0.394	"222748_s_at"	"TXNL4B"	"ENSG00000140830"	"gene"	"protein_coding"	"TXNL4B"	"GPL570"
"203964_at"	5.33e-15	2.65e-17	-9.05	28.690327	-0.527	"203964_at"	"NMI"	"ENSG00000123609"	"gene"	"protein_coding"	"NMI"	"GPL570"
"200032_s_at"	5.49e-15	2.75e-17	-9.04	28.653751	-0.967	"200032_s_at"	"APOO"	"ENST00000476598|ENST00000633609|ENSG00000184831"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|processed_transcript|protein_coding"	"APOO-203|APOO-207|APOO"	"GPL570"
"226936_at"	5.59e-15	2.81e-17	-9.04	28.6327	-0.615	"226936_at"	"CENPW"	"ENSG00000203760"	"gene"	"protein_coding"	"CENPW"	"GPL570"
"208930_s_at"	6.19e-15	3.14e-17	9.02	28.522705	0.453	"208930_s_at"	"ILF3"	"ENST00000589173|ENSG00000129351|ENST00000587928"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"ILF3-212|ILF3|ILF3-208"	"GPL570"
"224129_s_at"	6.36e-15	3.24e-17	-9.02	28.493964	-0.599	"224129_s_at"	"DPY30"	"ENST00000452582|ENST00000414013|ENST00000430665|ENST00000422413|ENSG00000162961"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|gene"	"processed_transcript|processed_transcript|processed_transcript|processed_transcript|protein_coding"	"DPY30-207|DPY30-203|DPY30-205|DPY30-204|DPY30"	"GPL570"
"204112_s_at"	6.4e-15	3.27e-17	-9.02	28.483535	-1.03	"204112_s_at"	"HNMT"	"ENSG00000150540"	"gene"	"protein_coding"	"HNMT"	"GPL570"
"208662_s_at"	7.02e-15	3.6e-17	9	28.38955	0.457	"208662_s_at"	"TTC3"	"ENST00000469939|ENST00000476784|ENST00000487711|ENST00000472398|ENSG00000182670|ENST00000485402|ENST00000479930"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|gene|lnc_RNA|lnc_RNA"	"processed_transcript|retained_intron|processed_transcript|retained_intron|protein_coding|processed_transcript|processed_transcript"	"TTC3-213|TTC3-215|TTC3-220|TTC3-214|TTC3|TTC3-219|TTC3-216"	"GPL570"
"210156_s_at"	7.2e-15	3.72e-17	-9	28.358682	-0.443	"210156_s_at"	"PCMT1"	"ENSG00000120265"	"gene"	"protein_coding"	"PCMT1"	"GPL570"
"224436_s_at"	7.31e-15	3.79e-17	-9	28.340176	-0.76	"224436_s_at"	"NIPSNAP3A"	"ENSG00000136783"	"gene"	"protein_coding"	"NIPSNAP3A"	"GPL570"
"225117_at"	7.56e-15	3.93e-17	8.99	28.30384	0.21	"225117_at"	"KANSL1"	"ENST00000572218|ENST00000576870|ENSG00000120071"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"KANSL1-204|KANSL1-215|KANSL1"	"GPL570"
"225475_at"	8.06e-15	4.21e-17	-8.98	28.237853	-0.506	"225475_at"	"MIER1"	"ENSG00000198160"	"gene"	"protein_coding"	"MIER1"	"GPL570"
"201999_s_at"	9.01e-15	4.72e-17	-8.97	28.125452	-0.554	"201999_s_at"	"DYNLT1"	"ENSG00000146425|ENST00000367088"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"DYNLT1|DYNLT1-202"	"GPL570"
"219288_at"	9.02e-15	4.74e-17	-8.96	28.121772	-0.581	"219288_at"	"C3orf14"	"ENSG00000114405"	"gene"	"protein_coding"	"C3orf14"	"GPL570"
"219439_at"	9.21e-15	4.85e-17	-8.96	28.097956	-0.727	"219439_at"	"C1GALT1"	"ENSG00000106392"	"gene"	"protein_coding"	"C1GALT1"	"GPL570"
"206715_at"	9.21e-15	4.87e-17	-8.96	28.094007	-1.15	"206715_at"	"TFEC"	"ENST00000462828|ENSG00000105967"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"TFEC-205|TFEC"	"GPL570"
"209020_at"	9.29e-15	4.95e-17	-8.96	28.078528	-0.393	"209020_at"	"OSER1"	"ENSG00000132823"	"gene"	"protein_coding"	"OSER1"	"GPL570"
"1562416_at"	9.42e-15	5.04e-17	8.96	28.061719	0.351	"1562416_at"	"FLNB"	"ENST00000484981|ENST00000481470|ENSG00000136068"	"lnc_RNA|lnc_RNA|gene"	"processed_transcript|retained_intron|protein_coding"	"FLNB-211|FLNB-210|FLNB"	"GPL570"
"207721_x_at"	9.51e-15	5.1e-17	-8.95	28.049871	-0.847	"207721_x_at"	"HINT1"	"ENST00000675135|ENST00000676117|ENSG00000169567"	"lnc_RNA|lnc_RNA|gene"	"processed_transcript|processed_transcript|protein_coding"	"HINT1-212|HINT1-215|HINT1"	"GPL570"
"214467_at"	9.63e-15	5.21e-17	-8.95	28.028892	-0.829	"214467_at"	"GPR65"	"ENSG00000140030"	"gene"	"protein_coding"	"GPR65"	"GPL570"
"200007_at"	9.63e-15	5.23e-17	-8.95	28.025651	-0.539	"200007_at"	"SRP14"	"ENSG00000140319|ENST00000558527"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"SRP14|SRP14-203"	"GPL570"
"202553_s_at"	1.08e-14	5.91e-17	-8.93	27.905486	-0.298	"202553_s_at"	"SYF2"	"ENSG00000117614"	"gene"	"protein_coding"	"SYF2"	"GPL570"
"201134_x_at"	1.15e-14	6.36e-17	-8.92	27.834415	-0.996	"201134_x_at"	"COX7C"	"ENSG00000127184|ENST00000511472|ENST00000505430|ENST00000513124|ENST00000510447"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript|processed_transcript|processed_transcript"	"COX7C|COX7C-205|COX7C-202|COX7C-206|COX7C-204"	"GPL570"
"225852_at"	1.15e-14	6.37e-17	8.92	27.832608	0.411	"225852_at"	"ANKRD17"	"ENSG00000132466|ENST00000514252"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"ANKRD17|ANKRD17-206"	"GPL570"
"223428_s_at"	1.23e-14	6.93e-17	-8.91	27.750375	-0.243	"223428_s_at"	"ISY1"	"ENST00000471306|ENSG00000240682|ENST00000471497|ENSG00000261796"	"lnc_RNA|gene|lnc_RNA|gene"	"retained_intron|protein_coding|processed_transcript|protein_coding"	"ISY1-204|ISY1|ISY1-205|ISY1-RAB43"	"GPL570"
"200942_s_at"	1.25e-14	7.08e-17	-8.91	27.729194	-0.536	"200942_s_at"	"HSBP1"	"ENSG00000230989|ENST00000569301"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"HSBP1|HSBP1-203"	"GPL570"
"219698_s_at"	1.25e-14	7.11e-17	-8.91	27.725285	-0.452	"219698_s_at"	"METTL4"	"ENSG00000101574|ENST00000573134"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"METTL4|METTL4-202"	"GPL570"
"223240_at"	1.25e-14	7.14e-17	-8.91	27.722004	-0.472	"223240_at"	"FBXO8"	"ENSG00000164117"	"gene"	"protein_coding"	"FBXO8"	"GPL570"
"203397_s_at"	1.29e-14	7.4e-17	-8.9	27.686949	-0.623	"203397_s_at"	"GALNT3"	"ENSG00000115339"	"gene"	"protein_coding"	"GALNT3"	"GPL570"
"221255_s_at"	1.3e-14	7.47e-17	-8.9	27.6771	-0.34	"221255_s_at"	"EMC6"	"ENSG00000127774"	"gene"	"protein_coding"	"EMC6"	"GPL570"
"208649_s_at"	1.37e-14	7.89e-17	8.89	27.624275	0.381	"208649_s_at"	"VCP"	"ENST00000479300|ENSG00000165280|ENST00000679800|ENST00000679599|ENST00000681690|ENST00000676836|ENST00000493886"	"lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron"	"VCP-205|VCP|VCP-218|VCP-216|VCP-235|VCP-208|VCP-207"	"GPL570"
"213311_s_at"	1.37e-14	7.93e-17	8.89	27.619312	0.317	"213311_s_at"	"TCF25"	"ENSG00000141002|ENST00000561585|ENST00000563406"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|processed_transcript"	"TCF25|TCF25-203|TCF25-209"	"GPL570"
"209475_at"	1.38e-14	7.98e-17	-8.89	27.612449	-0.597	"209475_at"	"USP15"	"ENSG00000135655"	"gene"	"protein_coding"	"USP15"	"GPL570"
"207988_s_at"	1.4e-14	8.16e-17	-8.89	27.591738	-0.178	"207988_s_at"	"ARPC2"	"ENST00000477992|ENST00000487321|ENSG00000163466|ENST00000470146"	"lnc_RNA|lnc_RNA|gene|lnc_RNA"	"processed_transcript|processed_transcript|protein_coding|retained_intron"	"ARPC2-212|ARPC2-216|ARPC2|ARPC2-209"	"GPL570"
"203723_at"	1.48e-14	8.7e-17	8.88	27.529101	0.315	"203723_at"	"ITPKB"	"ENSG00000143772"	"gene"	"protein_coding"	"ITPKB"	"GPL570"
"223846_at"	1.49e-14	8.76e-17	-8.88	27.521549	-0.447	"223846_at"	"AZI2"	"ENST00000476174|ENSG00000163512|ENST00000295748|ENST00000492044|ENST00000463512"	"lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|processed_transcript|retained_intron|retained_intron"	"AZI2-211|AZI2|AZI2-201|AZI2-214|AZI2-209"	"GPL570"
"203152_at"	1.63e-14	9.65e-17	-8.86	27.427295	-0.719	"203152_at"	"MRPL40"	"ENSG00000185608|ENST00000443660|ENST00000471259"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript"	"MRPL40|MRPL40-202|MRPL40-203"	"GPL570"
"210907_s_at"	1.65e-14	9.81e-17	-8.86	27.411311	-0.882	"210907_s_at"	"PDCD10"	"ENSG00000114209"	"gene"	"protein_coding"	"PDCD10"	"GPL570"
"47608_at"	1.76e-14	1.05e-16	8.85	27.342606	0.164	"47608_at"	"TJAP1"	"ENSG00000137221|ENST00000483640"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"TJAP1|TJAP1-213"	"GPL570"
"201541_s_at"	1.79e-14	1.08e-16	-8.85	27.321635	-0.275	"201541_s_at"	"ZNHIT1"	"ENST00000485387|ENSG00000106400"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"ZNHIT1-203|ZNHIT1"	"GPL570"
"203800_s_at"	1.82e-14	1.1e-16	-8.85	27.303922	-0.351	"203800_s_at"	"MRPS14"	"ENSG00000120333|ENST00000498253"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"MRPS14|MRPS14-203"	"GPL570"
"229584_at"	1.87e-14	1.13e-16	-8.84	27.269911	-0.66	"229584_at"	"LRRK2"	"ENST00000681773|ENST00000479187|ENSG00000188906"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"LRRK2-221|LRRK2-206|LRRK2"	"GPL570"
"227305_s_at"	1.9e-14	1.15e-16	8.84	27.253805	0.267	"227305_s_at"	"SMCR8"	"ENSG00000176994"	"gene"	"protein_coding"	"SMCR8"	"GPL570"
"201179_s_at"	1.95e-14	1.19e-16	-8.83	27.219649	-0.421	"201179_s_at"	"GNAI3"	"ENSG00000065135"	"gene"	"protein_coding"	"GNAI3"	"GPL570"
"217388_s_at"	2.03e-14	1.25e-16	-8.83	27.178965	-0.722	"217388_s_at"	"KYNU"	"ENSG00000115919"	"gene"	"protein_coding"	"KYNU"	"GPL570"
"212073_at"	2.05e-14	1.26e-16	8.82	27.16402	0.271	"212073_at"	"CSNK2A1"	"ENSG00000101266|ENST00000643700|ENST00000644170"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"CSNK2A1|CSNK2A1-219|CSNK2A1-224"	"GPL570"
"210461_s_at"	2.04e-14	1.26e-16	8.83	27.170261	0.583	"210461_s_at"	"ABLIM1"	"ENSG00000099204"	"gene"	"protein_coding"	"ABLIM1"	"GPL570"
"46947_at"	2.05e-14	1.27e-16	8.82	27.16092	0.387	"46947_at"	"GNL3L"	"ENSG00000130119"	"gene"	"protein_coding"	"GNL3L"	"GPL570"
