""	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Probes"	"Symbol"	"Ensembl_id"	"Biotype1"	"Biotype2"	"Synonyms"	"Platform"
"226744_at"	0.000653	1.91e-06	-5.35125266	4.87738	-0.371	"226744_at"	"METTL16"	"ENST00000574623|ENSG00000127804|ENST00000571669"	"lnc_RNA|gene|lnc_RNA"	"processed_transcript|protein_coding|processed_transcript"	"METTL16-206|METTL16|METTL16-205"	"GPL570"
"223960_s_at"	0.0006651	1.98e-06	-5.34190094	4.846324	-0.392	"223960_s_at"	"CDIP1"	"ENSG00000089486"	"gene"	"protein_coding"	"CDIP1"	"GPL570"
"224673_at"	0.0006651	1.99e-06	-5.34068935	4.842301	-0.367	"224673_at"	"LENG8"	"ENSG00000167615"	"gene"	"protein_coding"	"LENG8"	"GPL570"
"207559_s_at"	0.0006651	1.99e-06	-5.34017951	4.840609	-0.481	"207559_s_at"	"ZMYM3"	"ENSG00000147130|ENST00000489332"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"ZMYM3|ZMYM3-209"	"GPL570"
"220175_s_at"	0.0006651	2e-06	5.33849997	4.835033	0.6	"220175_s_at"	"CBWD1"	"ENST00000464198|ENSG00000172785|ENST00000475411|ENST00000611457|ENST00000487575|ENST00000495302|ENST00000462513"	"lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|retained_intron|retained_intron|processed_transcript|processed_transcript|processed_transcript"	"CBWD1-210|CBWD1|CBWD1-212|CBWD1-219|CBWD1-215|CBWD1-217|CBWD1-209"	"GPL570"
"1554595_at"	0.0006651	2.01e-06	-5.3371273	4.830477	-0.328	"1554595_at"	"SYMPK"	"ENSG00000125755|ENST00000593504|ENST00000598896"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"SYMPK|SYMPK-202|SYMPK-212"	"GPL570"
"201561_s_at"	0.0006651	2.02e-06	-5.33585215	4.826244	-0.445	"201561_s_at"	"CLSTN1"	"ENSG00000171603|ENST00000477264"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"CLSTN1|CLSTN1-205"	"GPL570"
"217759_at"	0.0006708	2.05e-06	-5.33176568	4.812682	-0.365	"217759_at"	"TRIM44"	"ENSG00000166326"	"gene"	"protein_coding"	"TRIM44"	"GPL570"
"208713_at"	0.0006849	2.11e-06	-5.32429684	4.787901	-0.328	"208713_at"	"HNRNPUL1"	"ENSG00000105323"	"gene"	"protein_coding"	"HNRNPUL1"	"GPL570"
"240846_at"	0.0006871	2.13e-06	-5.32173013	4.779387	-0.409	"240846_at"	"PCBD2"	"ENSG00000132570"	"gene"	"protein_coding"	"PCBD2"	"GPL570"
"201238_s_at"	0.0006938	2.18e-06	5.315214	4.757777	0.818	"201238_s_at"	"CAPZA2"	"ENSG00000198898"	"gene"	"protein_coding"	"CAPZA2"	"GPL570"
"222983_s_at"	0.0006962	2.21e-06	5.311502	4.74547	0.231	"222983_s_at"	"PAIP2"	"ENSG00000120727"	"gene"	"protein_coding"	"PAIP2"	"GPL570"
"235117_at"	0.0007227	2.33e-06	5.29603518	4.694213	0.703	"235117_at"	"CHAC2"	"ENSG00000143942"	"gene"	"protein_coding"	"CHAC2"	"GPL570"
"200881_s_at"	0.0007227	2.33e-06	5.29643897	4.695551	0.559	"200881_s_at"	"DNAJA1"	"ENSG00000086061"	"gene"	"protein_coding"	"DNAJA1"	"GPL570"
"203534_at"	0.0007227	2.37e-06	5.29172991	4.679953	0.489	"203534_at"	"LSM1"	"ENSG00000175324|ENST00000522515"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"LSM1|LSM1-204"	"GPL570"
"226294_x_at"	0.0007227	2.37e-06	5.29162244	4.679597	0.587	"226294_x_at"	"FAM91A1"	"ENSG00000176853"	"gene"	"protein_coding"	"FAM91A1"	"GPL570"
"230141_at"	0.0007227	2.37e-06	5.29127523	4.678447	0.655	"230141_at"	"ARID4A"	"ENSG00000032219"	"gene"	"protein_coding"	"ARID4A"	"GPL570"
"204662_at"	0.0007227	2.39e-06	5.289455	4.672419	0.442	"204662_at"	"CCP110"	"ENSG00000103540"	"gene"	"protein_coding"	"CCP110"	"GPL570"
"226258_at"	0.0007227	2.4e-06	5.28840785	4.668951	0.58	"226258_at"	"AMN1"	"ENSG00000151743"	"gene"	"protein_coding"	"AMN1"	"GPL570"
"215268_at"	0.0007285	2.43e-06	-5.28462373	4.656422	-0.566	"215268_at"	"MACF1"	"ENSG00000127603|ENST00000289893"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"MACF1|MACF1-201"	"GPL570"
"202185_at"	0.0007346	2.46e-06	-5.28078444	4.643712	-0.309	"202185_at"	"PLOD3"	"ENSG00000106397"	"gene"	"protein_coding"	"PLOD3"	"GPL570"
"203420_at"	0.0007496	2.54e-06	5.27206519	4.614857	0.68	"203420_at"	"FAM8A1"	"ENSG00000137414"	"gene"	"protein_coding"	"FAM8A1"	"GPL570"
"222867_s_at"	0.0007556	2.57e-06	5.26832049	4.602468	0.341	"222867_s_at"	"MED31"	"ENSG00000108590"	"gene"	"protein_coding"	"MED31"	"GPL570"
"218992_at"	0.0007586	2.61e-06	5.26419857	4.588834	0.449	"218992_at"	"PLGRKT"	"ENSG00000107020"	"gene"	"protein_coding"	"PLGRKT"	"GPL570"
"221613_s_at"	0.0007586	2.61e-06	5.26421124	4.588876	0.461	"221613_s_at"	"ATP8B5P"	"ENST00000430846|ENST00000439972|ENST00000329395|ENST00000650605"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"processed_transcript|processed_transcript|processed_transcript|processed_transcript"	"ATP8B5P-203|ATP8B5P-204|ATP8B5P-201|ATP8B5P-205"	"GPL570"
"201023_at"	0.000759	2.63e-06	5.26257149	4.583453	0.584	"201023_at"	"TAF7"	"ENSG00000178913|ENST00000624699"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"TAF7|TAF7-202"	"GPL570"
"212487_at"	0.0007702	2.7e-06	-5.25489552	4.558073	-0.308	"212487_at"	"GPATCH8"	"ENSG00000186566|ENST00000335500|ENST00000635257"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"GPATCH8|GPATCH8-201|GPATCH8-211"	"GPL570"
"223396_at"	0.0007702	2.72e-06	5.25261015	4.550519	0.349	"223396_at"	"TMEM60"	"ENSG00000135211"	"gene"	"protein_coding"	"TMEM60"	"GPL570"
"212109_at"	0.0007702	2.72e-06	-5.25330053	4.552801	-0.355	"212109_at"	"JPT2"	"ENSG00000206053"	"gene"	"protein_coding"	"JPT2"	"GPL570"
"214870_x_at"	0.0007968	2.86e-06	-5.23875346	4.504734	-0.441	"214870_x_at"	"AC138969.1"	"ENSG00000183889|ENST00000537112"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"AC138969.1|AC138969.1-203"	"GPL570"
"209369_at"	0.0008061	2.97e-06	5.22789511	4.46888	1.26	"209369_at"	"ANXA3"	"ENST00000505805|ENSG00000138772|ENST00000503776"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"ANXA3-204|ANXA3|ANXA3-203"	"GPL570"
"201179_s_at"	0.0008061	2.98e-06	5.22702817	4.466018	0.482	"201179_s_at"	"GNAI3"	"ENSG00000065135"	"gene"	"protein_coding"	"GNAI3"	"GPL570"
"241716_at"	0.0008122	3.02e-06	-5.22351992	4.454439	-0.542	"241716_at"	"HSPD1"	"ENST00000486181|ENSG00000144381|ENST00000461097|ENST00000678969|ENST00000476746"	"lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|retained_intron|retained_intron|retained_intron"	"HSPD1-212|HSPD1|HSPD1-210|HSPD1-223|HSPD1-211"	"GPL570"
"212396_s_at"	0.0008283	3.09e-06	-5.2166489	4.431767	-0.362	"212396_s_at"	"EMC1"	"ENST00000461353|ENSG00000127463|ENST00000480380"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"EMC1-203|EMC1|EMC1-208"	"GPL570"
"228271_at"	0.0008334	3.13e-06	-5.21353222	4.421485	-0.402	"228271_at"	"SND1"	"ENST00000467238|ENST00000470723|ENSG00000197157|ENST00000484767"	"lnc_RNA|lnc_RNA|gene|lnc_RNA"	"processed_transcript|processed_transcript|protein_coding|processed_transcript"	"SND1-205|SND1-209|SND1|SND1-211"	"GPL570"
"212052_s_at"	0.0008342	3.16e-06	-5.21089666	4.412793	-0.289	"212052_s_at"	"TBC1D9B"	"ENSG00000197226|ENST00000518085|ENST00000521469|ENST00000520794"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|retained_intron|retained_intron"	"TBC1D9B|TBC1D9B-204|TBC1D9B-212|TBC1D9B-210"	"GPL570"
"218659_at"	0.0008342	3.17e-06	-5.20948492	4.408137	-0.262	"218659_at"	"ASXL2"	"ENSG00000143970"	"gene"	"protein_coding"	"ASXL2"	"GPL570"
"224587_at"	0.0008342	3.18e-06	5.20917308	4.407108	1.03	"224587_at"	"SUB1"	"ENSG00000113387"	"gene"	"protein_coding"	"SUB1"	"GPL570"
"205527_s_at"	0.000838	3.23e-06	-5.20453102	4.391802	-0.435	"205527_s_at"	"GEMIN4"	"ENSG00000179409"	"gene"	"protein_coding"	"GEMIN4"	"GPL570"
"226072_at"	0.000838	3.24e-06	-5.20348877	4.388366	-0.229	"226072_at"	"FCSK"	"ENST00000485034|ENSG00000157353|ENST00000464499"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"FCSK-204|FCSK|FCSK-203"	"GPL570"
"218970_s_at"	0.000838	3.25e-06	5.20253912	4.385235	0.344	"218970_s_at"	"CUTC"	"ENSG00000119929"	"gene"	"protein_coding"	"CUTC"	"GPL570"
"219397_at"	0.0008435	3.29e-06	5.19940095	4.374891	0.4	"219397_at"	"COQ10B"	"ENSG00000115520"	"gene"	"protein_coding"	"COQ10B"	"GPL570"
"1554085_at"	0.0008471	3.32e-06	-5.19688036	4.366584	-0.364	"1554085_at"	"DDX51"	"ENST00000462829|ENSG00000185163"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"DDX51-203|DDX51"	"GPL570"
"208930_s_at"	0.0008708	3.44e-06	-5.18651195	4.332424	-0.448	"208930_s_at"	"ILF3"	"ENST00000589173|ENSG00000129351|ENST00000587928"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"ILF3-212|ILF3|ILF3-208"	"GPL570"
"234299_s_at"	0.0008771	3.49e-06	5.18312576	4.321272	0.572	"234299_s_at"	"NIN"	"ENSG00000100503"	"gene"	"protein_coding"	"NIN"	"GPL570"
"203396_at"	0.0008797	3.53e-06	5.17974451	4.310138	0.791	"203396_at"	"PSMA4"	"ENSG00000041357|ENST00000560099"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"PSMA4|PSMA4-218"	"GPL570"
"221474_at"	0.0008929	3.61e-06	5.17299771	4.287929	0.342	"221474_at"	"MYL12B"	"ENSG00000118680"	"gene"	"protein_coding"	"MYL12B"	"GPL570"
"202774_s_at"	0.0008938	3.63e-06	-5.17144189	4.282809	-0.307	"202774_s_at"	"SFSWAP"	"ENSG00000061936|ENST00000535236"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"SFSWAP|SFSWAP-203"	"GPL570"
"238172_at"	0.0009091	3.71e-06	-5.16539955	4.262927	-0.353	"238172_at"	"NDUFA10"	"ENST00000471378|ENSG00000130414|ENST00000677057|ENST00000677692|ENST00000678188|ENST00000476216|ENST00000677324|ENST00000485344"	"lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"processed_transcript|protein_coding|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron"	"NDUFA10-210|NDUFA10|NDUFA10-219|NDUFA10-230|NDUFA10-234|NDUFA10-211|NDUFA10-224|NDUFA10-212"	"GPL570"
"210092_at"	0.000917	3.76e-06	5.16170234	4.250765	0.465	"210092_at"	"MAGOH"	"ENST00000462941|ENSG00000162385"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"MAGOH-203|MAGOH"	"GPL570"
"214100_x_at"	0.0009227	3.8e-06	-5.1585637	4.240443	-0.332	"214100_x_at"	"NSUN5P1"	"ENST00000393633|ENST00000457988|ENST00000422386|ENST00000428392"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"processed_transcript|processed_transcript|processed_transcript|processed_transcript"	"NSUN5P1-201|NSUN5P1-206|NSUN5P1-203|NSUN5P1-204"	"GPL570"
"1568955_at"	0.0009227	3.82e-06	5.15730366	4.236299	0.491	"1568955_at"	"SRGAP2"	"ENST00000604423|ENSG00000266028"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"SRGAP2-211|SRGAP2"	"GPL570"
"230592_at"	0.0009227	3.84e-06	5.15621671	4.232725	0.388	"230592_at"	"NSL1"	"ENSG00000117697"	"gene"	"protein_coding"	"NSL1"	"GPL570"
"223223_at"	0.0009333	3.94e-06	5.14864883	4.207847	0.341	"223223_at"	"ARV1"	"ENSG00000173409"	"gene"	"protein_coding"	"ARV1"	"GPL570"
"212553_at"	0.0009333	3.96e-06	-5.14749815	4.204065	-0.304	"212553_at"	"RPRD2"	"ENSG00000163125|ENST00000492220"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"RPRD2|RPRD2-204"	"GPL570"
"218199_s_at"	0.0009333	3.98e-06	-5.14569731	4.198147	-0.373	"218199_s_at"	"NOL6"	"ENSG00000165271"	"gene"	"protein_coding"	"NOL6"	"GPL570"
"212073_at"	0.0009333	3.98e-06	-5.14565073	4.197994	-0.301	"212073_at"	"CSNK2A1"	"ENSG00000101266|ENST00000643700|ENST00000644170"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"CSNK2A1|CSNK2A1-219|CSNK2A1-224"	"GPL570"
"222495_at"	0.0009362	4.04e-06	5.14162064	4.184752	0.421	"222495_at"	"TMEM167B"	"ENSG00000215717"	"gene"	"protein_coding"	"TMEM167B"	"GPL570"
"1552773_at"	0.0009413	4.13e-06	5.1350301	4.163103	1.25	"1552773_at"	"CLEC4D"	"ENSG00000166527"	"gene"	"protein_coding"	"CLEC4D"	"GPL570"
"1559025_at"	0.000943	4.21e-06	-5.12960928	4.145303	-0.474	"1559025_at"	"SEPTIN9"	"ENSG00000184640|ENST00000590294|ENST00000592420|ENST00000589250"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|retained_intron"	"SEPTIN9|SEPTIN9-228|SEPTIN9-244|SEPTIN9-225"	"GPL570"
"204531_s_at"	0.000943	4.22e-06	5.12913067	4.143732	0.436	"204531_s_at"	"BRCA1"	"ENSG00000012048"	"gene"	"protein_coding"	"BRCA1"	"GPL570"
"211934_x_at"	0.000943	4.23e-06	-5.12858809	4.141951	-0.32	"211934_x_at"	"GANAB"	"ENSG00000089597"	"gene"	"protein_coding"	"GANAB"	"GPL570"
"203138_at"	0.000943	4.24e-06	5.12786082	4.139563	1.03	"203138_at"	"HAT1"	"ENSG00000128708|ENST00000494601"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"HAT1|HAT1-206"	"GPL570"
"209115_at"	0.000943	4.26e-06	5.12629694	4.13443	0.581	"209115_at"	"UBA3"	"ENSG00000144744"	"gene"	"protein_coding"	"UBA3"	"GPL570"
"226853_at"	0.000943	4.29e-06	5.12432513	4.127958	0.729	"226853_at"	"BMP2K"	"ENSG00000138756"	"gene"	"protein_coding"	"BMP2K"	"GPL570"
"213472_at"	0.000943	4.3e-06	-5.12364341	4.12572	-0.567	"213472_at"	"HNRNPH1"	"ENST00000520415|ENST00000518548|ENST00000522958|ENSG00000169045|ENST00000515481|ENST00000514332|ENST00000514731"	"lnc_RNA|lnc_RNA|lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA"	"retained_intron|processed_transcript|retained_intron|protein_coding|retained_intron|retained_intron|retained_intron"	"HNRNPH1-237|HNRNPH1-229|HNRNPH1-243|HNRNPH1|HNRNPH1-227|HNRNPH1-223|HNRNPH1-224"	"GPL570"
"210296_s_at"	0.000943	4.3e-06	5.12371339	4.12595	0.63	"210296_s_at"	"PEX2"	"ENSG00000164751"	"gene"	"protein_coding"	"PEX2"	"GPL570"
"212269_s_at"	0.000943	4.31e-06	-5.12301715	4.123665	-0.253	"212269_s_at"	"MCM3AP"	"ENST00000467026|ENST00000496607|ENST00000486937|ENSG00000160294"	"lnc_RNA|lnc_RNA|lnc_RNA|gene"	"processed_transcript|retained_intron|retained_intron|protein_coding"	"MCM3AP-204|MCM3AP-210|MCM3AP-207|MCM3AP"	"GPL570"
"201012_at"	0.000943	4.32e-06	5.12246237	4.121844	0.908	"201012_at"	"ANXA1"	"ENST00000491192|ENSG00000135046"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"ANXA1-207|ANXA1"	"GPL570"
"205681_at"	0.000943	4.35e-06	5.1209999	4.117045	1.39	"205681_at"	"BCL2A1"	"ENSG00000140379"	"gene"	"protein_coding"	"BCL2A1"	"GPL570"
"218409_s_at"	0.000943	4.35e-06	5.12054919	4.115566	0.358	"218409_s_at"	"DNAJC1"	"ENSG00000136770"	"gene"	"protein_coding"	"DNAJC1"	"GPL570"
"215873_x_at"	0.000943	4.37e-06	-5.11933069	4.111568	-0.244	"215873_x_at"	"ABCC10"	"ENSG00000124574|ENST00000463024"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"ABCC10|ABCC10-207"	"GPL570"
"203366_at"	0.000943	4.39e-06	-5.1181424	4.107669	-0.306	"203366_at"	"POLG"	"ENST00000672695|ENSG00000140521|ENST00000672923|ENST00000672071"	"lnc_RNA|gene|lnc_RNA|lnc_RNA"	"processed_transcript|protein_coding|retained_intron|retained_intron"	"POLG-229|POLG|POLG-230|POLG-228"	"GPL570"
"218287_s_at"	0.000943	4.4e-06	-5.11726625	4.104794	-0.37	"218287_s_at"	"AGO1"	"ENSG00000092847"	"gene"	"protein_coding"	"AGO1"	"GPL570"
"209509_s_at"	0.0009637	4.52e-06	-5.11002521	4.081043	-0.343	"209509_s_at"	"DPAGT1"	"ENSG00000172269|ENST00000461999|ENST00000481084"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"DPAGT1|DPAGT1-208|DPAGT1-210"	"GPL570"
"208716_s_at"	0.000968	4.57e-06	5.10685098	4.070635	0.841	"208716_s_at"	"TMCO1"	"ENSG00000143183"	"gene"	"protein_coding"	"TMCO1"	"GPL570"
"204605_at"	0.000984	4.68e-06	5.09976344	4.047401	0.651	"204605_at"	"CGRRF1"	"ENST00000557429|ENSG00000100532|ENST00000556216"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"CGRRF1-207|CGRRF1|CGRRF1-204"	"GPL570"
"225628_s_at"	0.0009854	4.73e-06	-5.09719315	4.038978	-0.314	"225628_s_at"	"MLLT6"	"ENST00000619356|ENST00000615741|ENST00000615441|ENSG00000275023"	"lnc_RNA|lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|processed_transcript|protein_coding"	"MLLT6-208|MLLT6-205|MLLT6-204|MLLT6"	"GPL570"
"1570414_x_at"	0.0009854	4.73e-06	-5.09722401	4.039079	-0.281	"1570414_x_at"	"KLF3"	"ENSG00000231160|ENST00000655930|ENST00000440181|ENST00000665526|ENST00000669212|ENST00000665931|ENST00000668586|ENST00000661050|ENST00000668230|ENST00000670431|ENST00000504219|ENST00000507091|ENST00000505240|ENST00000669118|ENST00000620339|ENST00000610668|ENST00000436901"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|retained_intron|retained_intron"	"KLF3-AS1|KLF3-AS1-208|KLF3-AS1-202|KLF3-AS1-210|KLF3-AS1-216|KLF3-AS1-211|KLF3-AS1-214|KLF3-AS1-209|KLF3-AS1-213|KLF3-AS1-217|KLF3-AS1-203|KLF3-AS1-205|KLF3-AS1-204|KLF3-AS1-215|KLF3-AS1-207|KLF3-AS1-206|KLF3-AS1-201"	"GPL570"
"200000_s_at"	0.0010002	4.82e-06	-5.09190362	4.021648	-0.435	"200000_s_at"	"PRPF8"	"ENSG00000174231"	"gene"	"protein_coding"	"PRPF8"	"GPL570"
"219266_at"	0.001001	4.84e-06	5.09058659	4.017333	0.513	"219266_at"	"ZNF350"	"ENSG00000256683"	"gene"	"protein_coding"	"ZNF350"	"GPL570"
"202673_at"	0.0010551	5.14e-06	5.07358749	3.961679	0.691	"202673_at"	"DPM1"	"ENSG00000000419|ENST00000466152|ENST00000494752"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript"	"DPM1|DPM1-205|DPM1-206"	"GPL570"
"225475_at"	0.0010595	5.23e-06	5.06864997	3.945525	0.526	"225475_at"	"MIER1"	"ENSG00000198160"	"gene"	"protein_coding"	"MIER1"	"GPL570"
"208794_s_at"	0.0010595	5.24e-06	-5.06806627	3.943616	-0.389	"208794_s_at"	"SMARCA4"	"ENST00000586921|ENST00000592604|ENST00000591595|ENST00000585799|ENST00000646889|ENST00000643929|ENSG00000127616"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|gene"	"processed_transcript|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|protein_coding"	"SMARCA4-211|SMARCA4-219|SMARCA4-217|SMARCA4-208|SMARCA4-251|SMARCA4-229|SMARCA4"	"GPL570"
"203080_s_at"	0.0010595	5.26e-06	5.06683217	3.939579	0.719	"203080_s_at"	"BAZ2B"	"ENSG00000123636"	"gene"	"protein_coding"	"BAZ2B"	"GPL570"
"233836_at"	0.0010595	5.26e-06	-5.06700815	3.940154	-0.317	"233836_at"	"TNRC6A"	"ENST00000569634|ENSG00000090905"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"TNRC6A-218|TNRC6A"	"GPL570"
"221080_s_at"	0.0010595	5.28e-06	-5.06608473	3.937134	-0.292	"221080_s_at"	"DENND1C"	"ENSG00000205744|ENST00000590444|ENST00000590818"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"DENND1C|DENND1C-208|DENND1C-210"	"GPL570"
"214833_at"	0.001077	5.45e-06	-5.05686988	3.907003	-0.561	"214833_at"	"TMEM63A"	"ENST00000474478|ENSG00000196187"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"TMEM63A-203|TMEM63A"	"GPL570"
"214004_s_at"	0.001077	5.48e-06	-5.0555372	3.902647	-0.325	"214004_s_at"	"VGLL4"	"ENSG00000144560"	"gene"	"protein_coding"	"VGLL4"	"GPL570"
"1557065_at"	0.001077	5.48e-06	-5.05544691	3.902351	-0.373	"1557065_at"	"YLPM1"	"ENST00000550021|ENSG00000119596"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"YLPM1-206|YLPM1"	"GPL570"
"218351_at"	0.001077	5.5e-06	5.05437497	3.898848	1.04	"218351_at"	"COMMD8"	"ENSG00000169019"	"gene"	"protein_coding"	"COMMD8"	"GPL570"
"221806_s_at"	0.001077	5.5e-06	-5.05424148	3.898411	-0.246	"221806_s_at"	"SETD5"	"ENST00000466242|ENSG00000168137|ENST00000493918"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"SETD5-214|SETD5|SETD5-225"	"GPL570"
"218195_at"	0.0010902	5.59e-06	5.04977603	3.883819	0.665	"218195_at"	"ARMT1"	"ENSG00000146476"	"gene"	"protein_coding"	"ARMT1"	"GPL570"
"218762_at"	0.0010954	5.64e-06	-5.04742979	3.876153	-0.231	"218762_at"	"ZNF574"	"ENSG00000105732"	"gene"	"protein_coding"	"ZNF574"	"GPL570"
"213649_at"	0.0011001	5.69e-06	-5.04454741	3.866737	-0.356	"213649_at"	"SRSF7"	"ENSG00000115875|ENST00000487773"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"SRSF7|SRSF7-212"	"GPL570"
"207760_s_at"	0.0011001	5.7e-06	-5.04419013	3.86557	-0.391	"207760_s_at"	"NCOR2"	"ENSG00000196498"	"gene"	"protein_coding"	"NCOR2"	"GPL570"
"47608_at"	0.0011205	5.86e-06	-5.03653193	3.840561	-0.202	"47608_at"	"TJAP1"	"ENSG00000137221|ENST00000483640"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"TJAP1|TJAP1-213"	"GPL570"
"226838_at"	0.0011205	5.87e-06	5.03598364	3.838771	0.626	"226838_at"	"TTC32"	"ENSG00000183891"	"gene"	"protein_coding"	"TTC32"	"GPL570"
"202113_s_at"	0.0011275	5.93e-06	5.03322887	3.829778	0.473	"202113_s_at"	"SNX2"	"ENST00000506847|ENST00000507321|ENSG00000205302|ENST00000510372"	"lnc_RNA|lnc_RNA|gene|lnc_RNA"	"processed_transcript|retained_intron|protein_coding|processed_transcript"	"SNX2-204|SNX2-206|SNX2|SNX2-209"	"GPL570"
"1566448_at"	0.0011351	6.01e-06	-5.02935761	3.817143	-0.466	"1566448_at"	"CD6"	"ENSG00000013725"	"gene"	"protein_coding"	"CD6"	"GPL570"
"226572_at"	0.0011351	6.04e-06	-5.02781762	3.812118	-0.332	"226572_at"	"SOCS7"	"ENSG00000274211"	"gene"	"protein_coding"	"SOCS7"	"GPL570"
"216144_at"	0.0011351	6.05e-06	-5.02746203	3.810958	-0.449	"216144_at"	"ATXN7L1"	"ENSG00000146776"	"gene"	"protein_coding"	"ATXN7L1"	"GPL570"
"215696_s_at"	0.0011351	6.06e-06	-5.02690127	3.809128	-0.359	"215696_s_at"	"SEC16A"	"ENST00000467838|ENSG00000148396"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"SEC16A-208|SEC16A"	"GPL570"
"224779_s_at"	0.0011351	6.09e-06	5.02553386	3.804667	0.547	"224779_s_at"	"CIAO2A"	"ENST00000558779|ENSG00000166797"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"CIAO2A-204|CIAO2A"	"GPL570"
"228374_at"	0.0011376	6.13e-06	5.02367152	3.798591	0.235	"228374_at"	"R3HCC1L"	"ENSG00000166024"	"gene"	"protein_coding"	"R3HCC1L"	"GPL570"
"228531_at"	0.0011376	6.14e-06	5.02291591	3.796126	0.824	"228531_at"	"SAMD9"	"ENSG00000205413"	"gene"	"protein_coding"	"SAMD9"	"GPL570"
"227616_at"	0.0011556	6.28e-06	-5.01688921	3.77647	-0.521	"227616_at"	"BCL9L"	"ENSG00000186174"	"gene"	"protein_coding"	"BCL9L"	"GPL570"
"206513_at"	0.0011556	6.31e-06	5.01558651	3.772223	0.857	"206513_at"	"AIM2"	"ENSG00000163568"	"gene"	"protein_coding"	"AIM2"	"GPL570"
"227784_s_at"	0.0011557	6.33e-06	-5.01441808	3.768413	-0.321	"227784_s_at"	"COG1"	"ENSG00000166685"	"gene"	"protein_coding"	"COG1"	"GPL570"
"40020_at"	0.0011557	6.35e-06	-5.01366442	3.765956	-0.315	"40020_at"	"CELSR3"	"ENSG00000008300"	"gene"	"protein_coding"	"CELSR3"	"GPL570"
"202553_s_at"	0.0011558	6.37e-06	5.01267754	3.762739	0.346	"202553_s_at"	"SYF2"	"ENSG00000117614"	"gene"	"protein_coding"	"SYF2"	"GPL570"
