""	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Probes"	"Symbol"	"Ensembl_id"	"Biotype1"	"Biotype2"	"Synonyms"	"Platform"
"ILMN_1678652"	0.00450903	1.1e-05	5.1486803	3.33444	0.178	"ILMN_1678652"	"TCTN3"	"ENST00000681127|ENSG00000119977|ENST00000681739|ENST00000680697|ENST00000679485"	"lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|retained_intron|retained_intron|processed_transcript"	"TCTN3-216|TCTN3|TCTN3-218|TCTN3-213|TCTN3-208"	"GPL6102"
"ILMN_1662334"	0.00452444	1.12e-05	5.1419651	3.31605	0.536	"ILMN_1662334"	"DNAJA3"	"ENSG00000103423|ENST00000576180|ENST00000574393"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|processed_transcript"	"DNAJA3|DNAJA3-212|DNAJA3-209"	"GPL6102"
"ILMN_1746257"	0.00452444	1.12e-05	5.142051	3.31629	0.251	"ILMN_1746257"	"DAZAP1"	"ENST00000585485|ENST00000589874|ENSG00000071626|ENST00000589484"	"lnc_RNA|lnc_RNA|gene|lnc_RNA"	"retained_intron|retained_intron|protein_coding|retained_intron"	"DAZAP1-203|DAZAP1-208|DAZAP1|DAZAP1-207"	"GPL6102"
"ILMN_1653432"	0.00456285	1.14e-05	5.1363848	3.30077	0.614	"ILMN_1653432"	"HNRNPDL"	"ENSG00000152795"	"gene"	"protein_coding"	"HNRNPDL"	"GPL6102"
"ILMN_1656931"	0.00456626	1.15e-05	5.133404	3.2926	0.495	"ILMN_1656931"	"GIMAP6"	"ENSG00000133561"	"gene"	"protein_coding"	"GIMAP6"	"GPL6102"
"ILMN_1652407"	0.00468146	1.2e-05	5.1191422	3.25355	0.284	"ILMN_1652407"	"ZMYND8"	"ENSG00000101040"	"gene"	"protein_coding"	"ZMYND8"	"GPL6102"
"ILMN_1680193"	0.00468146	1.2e-05	5.1208098	3.25812	0.303	"ILMN_1680193"	"PAXIP1"	"ENSG00000157212|ENST00000464717|ENST00000473219"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|processed_transcript"	"PAXIP1|PAXIP1-205|PAXIP1-206"	"GPL6102"
"ILMN_1661574"	0.00468146	1.21e-05	-5.1170082	3.24771	-0.616	"ILMN_1661574"	"ATP5PF"	"ENST00000486002|ENSG00000154723"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"ATP5PF-208|ATP5PF"	"GPL6102"
"ILMN_1800787"	0.0048052	1.25e-05	5.1056349	3.21657	0.677	"ILMN_1800787"	"RFTN1"	"ENSG00000131378"	"gene"	"protein_coding"	"RFTN1"	"GPL6102"
"ILMN_1812474"	0.00481318	1.27e-05	5.1024552	3.20786	0.41	"ILMN_1812474"	"TFG"	"ENSG00000114354|ENST00000674798|ENST00000676010|ENST00000481203"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|retained_intron"	"TFG|TFG-215|TFG-229|TFG-206"	"GPL6102"
"ILMN_1693438"	0.00489572	1.3e-05	5.0938998	3.18444	0.317	"ILMN_1693438"	"FBXL12"	"ENSG00000127452"	"gene"	"protein_coding"	"FBXL12"	"GPL6102"
"ILMN_1799848"	0.00489572	1.31e-05	-5.0912979	3.17732	-0.739	"ILMN_1799848"	"ANKRD22"	"ENST00000476963|ENSG00000152766"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"ANKRD22-202|ANKRD22"	"GPL6102"
"ILMN_1768534"	0.00489572	1.32e-05	5.0890115	3.17106	0.603	"ILMN_1768534"	"BHLHE40"	"ENSG00000134107"	"gene"	"protein_coding"	"BHLHE40"	"GPL6102"
"ILMN_1700628"	0.00500181	1.36e-05	5.0792907	3.14445	0.479	"ILMN_1700628"	"DDX24"	"ENST00000553400|ENST00000553451|ENST00000556635|ENSG00000089737|ENST00000555762"	"lnc_RNA|lnc_RNA|lnc_RNA|gene|lnc_RNA"	"processed_transcript|processed_transcript|retained_intron|protein_coding|retained_intron"	"DDX24-203|DDX24-204|DDX24-208|DDX24|DDX24-207"	"GPL6102"
"ILMN_1691843"	0.00515497	1.41e-05	5.0666671	3.10991	0.384	"ILMN_1691843"	"RNPS1"	"ENST00000562205|ENSG00000205937"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"RNPS1-206|RNPS1"	"GPL6102"
"ILMN_1699521"	0.00515984	1.42e-05	5.0638431	3.10218	0.537	"ILMN_1699521"	"LINC00342"	"ENSG00000232931|ENST00000660641|ENST00000660608|ENST00000668171|ENST00000655069|ENST00000664191|ENST00000657232|ENST00000663557|ENST00000660416|ENST00000412393|ENST00000659287|ENST00000448494|ENST00000662121"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"LINC00342|LINC00342-208|LINC00342-207|LINC00342-213|LINC00342-203|LINC00342-212|LINC00342-204|LINC00342-211|LINC00342-206|LINC00342-201|LINC00342-205|LINC00342-202|LINC00342-210"	"GPL6102"
"ILMN_1795719"	0.0054069	1.5e-05	5.0456924	3.05252	0.431	"ILMN_1795719"	"RPA1"	"ENST00000573994|ENSG00000132383"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"RPA1-206|RPA1"	"GPL6102"
"ILMN_1795128"	0.00543397	1.52e-05	5.041548	3.04118	0.324	"ILMN_1795128"	"PROSER1"	"ENSG00000120685|ENST00000484434"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"PROSER1|PROSER1-205"	"GPL6102"
"ILMN_1786211"	0.00562364	1.58e-05	5.0276018	3.00304	0.279	"ILMN_1786211"	"HERC1"	"ENSG00000103657"	"gene"	"protein_coding"	"HERC1"	"GPL6102"
"ILMN_1812281"	0.00566851	1.61e-05	-5.0218606	2.98734	-1.17	"ILMN_1812281"	"ARG1"	"ENSG00000118520"	"gene"	"protein_coding"	"ARG1"	"GPL6102"
"ILMN_1718023"	0.00566851	1.62e-05	5.0200834	2.98248	0.249	"ILMN_1718023"	"APEH"	"ENST00000480772|ENSG00000164062"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"APEH-213|APEH"	"GPL6102"
"ILMN_1669377"	0.00575694	1.66e-05	5.0122943	2.96118	0.362	"ILMN_1669377"	"AP4B1"	"ENST00000479285|ENST00000462591|ENSG00000134262"	"lnc_RNA|lnc_RNA|gene"	"processed_transcript|processed_transcript|protein_coding"	"AP4B1-210|AP4B1-208|AP4B1"	"GPL6102"
"ILMN_1717366"	0.00575694	1.67e-05	5.0101102	2.95521	0.229	"ILMN_1717366"	"MDFIC"	"ENSG00000135272"	"gene"	"protein_coding"	"MDFIC"	"GPL6102"
"ILMN_1785795"	0.00580034	1.69e-05	5.005225	2.94185	0.362	"ILMN_1785795"	"METAP1"	"ENSG00000164024"	"gene"	"protein_coding"	"METAP1"	"GPL6102"
"ILMN_1713026"	0.00586156	1.73e-05	4.9972744	2.92012	0.46	"ILMN_1713026"	"EDEM1"	"ENSG00000134109"	"gene"	"protein_coding"	"EDEM1"	"GPL6102"
"ILMN_1717594"	0.00586156	1.74e-05	-4.9963974	2.91772	-0.431	"ILMN_1717594"	"AP5B1"	"ENSG00000254470"	"gene"	"protein_coding"	"AP5B1"	"GPL6102"
"ILMN_1689953"	0.00586156	1.75e-05	4.9944626	2.91243	0.719	"ILMN_1689953"	"CD81"	"ENST00000481386|ENSG00000110651|ENST00000531840"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"CD81-206|CD81|CD81-216"	"GPL6102"
"ILMN_1798021"	0.00586156	1.76e-05	4.992395	2.90678	0.651	"ILMN_1798021"	"BICDL1"	"ENST00000546857|ENSG00000135127"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"BICDL1-206|BICDL1"	"GPL6102"
"ILMN_1781047"	0.00621416	1.89e-05	4.9682483	2.8408	0.391	"ILMN_1781047"	"FRMD8"	"ENSG00000126391"	"gene"	"protein_coding"	"FRMD8"	"GPL6102"
"ILMN_1755954"	0.00650926	1.99e-05	-4.9503037	2.79178	-0.397	"ILMN_1755954"	"CPEB3"	"ENSG00000107864"	"gene"	"protein_coding"	"CPEB3"	"GPL6102"
"ILMN_1811077"	0.00650926	2e-05	-4.9481839	2.78599	-0.497	"ILMN_1811077"	"LHFPL2"	"ENSG00000145685"	"gene"	"protein_coding"	"LHFPL2"	"GPL6102"
"ILMN_1768449"	0.00653272	2.03e-05	4.9447479	2.77661	0.315	"ILMN_1768449"	"PRPSAP1"	"ENSG00000161542"	"gene"	"protein_coding"	"PRPSAP1"	"GPL6102"
"ILMN_1733927"	0.00657849	2.07e-05	-4.938234	2.75882	-0.433	"ILMN_1733927"	"ELOB"	"ENSG00000103363"	"gene"	"protein_coding"	"ELOB"	"GPL6102"
"ILMN_1815941"	0.00657849	2.08e-05	4.9365905	2.75434	0.24	"ILMN_1815941"	"SMAD7"	"ENSG00000101665|ENST00000545051"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"SMAD7|SMAD7-202"	"GPL6102"
"ILMN_1662658"	0.00657849	2.08e-05	4.9358044	2.75219	0.538	"ILMN_1662658"	"PUS1"	"ENST00000543754|ENSG00000177192"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"PUS1-209|PUS1"	"GPL6102"
"ILMN_1716988"	0.00658492	2.1e-05	4.9333045	2.74537	0.234	"ILMN_1716988"	"OPN3"	"ENSG00000054277|ENST00000462265|ENST00000463155|ENST00000635737"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript|processed_transcript"	"OPN3|OPN3-202|OPN3-203|OPN3-207"	"GPL6102"
"ILMN_1737857"	0.00678141	2.17e-05	-4.9212777	2.71254	-0.405	"ILMN_1737857"	"GTF2B"	"ENSG00000137947|ENST00000494819"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"GTF2B|GTF2B-207"	"GPL6102"
"ILMN_1673252"	0.0068648	2.22e-05	4.9143799	2.69371	0.375	"ILMN_1673252"	"AIMP2"	"ENSG00000106305"	"gene"	"protein_coding"	"AIMP2"	"GPL6102"
"ILMN_1820295"	0.0068648	2.23e-05	4.9128986	2.68967	0.236	"ILMN_1820295"	"ANKS6"	"ENST00000466120|ENSG00000165138|ENST00000634393"	"lnc_RNA|gene|lnc_RNA"	"processed_transcript|protein_coding|processed_transcript"	"ANKS6-204|ANKS6|ANKS6-207"	"GPL6102"
"ILMN_1798804"	0.006963	2.27e-05	-4.9060115	2.67087	-0.58	"ILMN_1798804"	"SRPK1"	"ENSG00000096063|ENST00000346162"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"SRPK1|SRPK1-201"	"GPL6102"
"ILMN_1768930"	0.00699415	2.3e-05	4.9022624	2.66064	0.37	"ILMN_1768930"	"U2AF2"	"ENSG00000063244"	"gene"	"protein_coding"	"U2AF2"	"GPL6102"
"ILMN_1745964"	0.00699415	2.31e-05	4.9003151	2.65533	0.279	"ILMN_1745964"	"IRAK2"	"ENSG00000134070"	"gene"	"protein_coding"	"IRAK2"	"GPL6102"
"ILMN_1711573"	0.00700521	2.33e-05	4.897379	2.64732	0.658	"ILMN_1711573"	"CD96"	"ENSG00000153283"	"gene"	"protein_coding"	"CD96"	"GPL6102"
"ILMN_1725642"	0.00700521	2.35e-05	4.8952486	2.64151	0.399	"ILMN_1725642"	"SUMO3"	"ENSG00000184900|ENST00000479153"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"SUMO3|SUMO3-206"	"GPL6102"
"ILMN_1656628"	0.00700521	2.39e-05	4.8895131	2.62587	0.344	"ILMN_1656628"	"WDR4"	"ENSG00000160193"	"gene"	"protein_coding"	"WDR4"	"GPL6102"
"ILMN_1676984"	0.00700521	2.39e-05	-4.8898694	2.62684	-0.47	"ILMN_1676984"	"DDIT3"	"ENSG00000175197"	"gene"	"protein_coding"	"DDIT3"	"GPL6102"
"ILMN_1704870"	0.00720671	2.49e-05	-4.8759634	2.58891	-1	"ILMN_1704870"	"PGLYRP1"	"ENSG00000008438"	"gene"	"protein_coding"	"PGLYRP1"	"GPL6102"
"ILMN_1661664"	0.00727321	2.52e-05	4.8708829	2.57506	0.25	"ILMN_1661664"	"CASC19"	"ENSG00000254166|ENST00000642100"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"CASC19|CASC19-279"	"GPL6102"
"ILMN_1669015"	0.00747242	2.64e-05	4.8562412	2.53515	0.298	"ILMN_1669015"	"XPNPEP1"	"ENSG00000108039|ENST00000488118"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"XPNPEP1|XPNPEP1-213"	"GPL6102"
"ILMN_1656287"	0.00747242	2.64e-05	4.8555631	2.5333	0.758	"ILMN_1656287"	"SPOCK2"	"ENSG00000107742"	"gene"	"protein_coding"	"SPOCK2"	"GPL6102"
"ILMN_1757361"	0.00747242	2.65e-05	-4.8539391	2.52888	-0.525	"ILMN_1757361"	"NCF4"	"ENST00000415063|ENSG00000100365|ENST00000651053"	"lnc_RNA|gene|lnc_RNA"	"processed_transcript|protein_coding|processed_transcript"	"NCF4-203|NCF4|NCF4-207"	"GPL6102"
"ILMN_1703246"	0.00747529	2.67e-05	4.8518722	2.52324	0.294	"ILMN_1703246"	"SBF1"	"ENST00000470434|ENSG00000100241"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"SBF1-205|SBF1"	"GPL6102"
"ILMN_1797310"	0.00772224	2.78e-05	-4.8384985	2.4868	-0.374	"ILMN_1797310"	"ATP6V1D"	"ENSG00000100554"	"gene"	"protein_coding"	"ATP6V1D"	"GPL6102"
"ILMN_1714820"	0.00772224	2.79e-05	4.8371012	2.483	0.452	"ILMN_1714820"	"ITGB1"	"ENST00000676623|ENSG00000150093"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"ITGB1-221|ITGB1"	"GPL6102"
"ILMN_1711702"	0.00795812	2.91e-05	4.8235894	2.4462	0.534	"ILMN_1711702"	"CLEC2D"	"ENSG00000069493"	"gene"	"protein_coding"	"CLEC2D"	"GPL6102"
"ILMN_1760593"	0.00795812	2.93e-05	4.8207074	2.43835	0.252	"ILMN_1760593"	"CRY1"	"ENST00000552790|ENSG00000008405"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"CRY1-205|CRY1"	"GPL6102"
"ILMN_1762549"	0.00795812	2.94e-05	4.8197967	2.43587	0.388	"ILMN_1762549"	"LTO1"	"ENST00000544096|ENSG00000149716|ENST00000569105"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|processed_transcript"	"LTO1-217|LTO1|LTO1-218"	"GPL6102"
"ILMN_1693630"	0.00795812	2.95e-05	-4.8184627	2.43224	-0.375	"ILMN_1693630"	"VPS9D1"	"ENSG00000075399"	"gene"	"protein_coding"	"VPS9D1"	"GPL6102"
"ILMN_1795428"	0.00795812	2.96e-05	4.8175575	2.42977	0.343	"ILMN_1795428"	"WDR59"	"ENSG00000103091"	"gene"	"protein_coding"	"WDR59"	"GPL6102"
"ILMN_1756999"	0.00798609	2.98e-05	4.8145233	2.42151	0.344	"ILMN_1756999"	"RBL2"	"ENSG00000103479|ENST00000680543|ENST00000379935"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|processed_transcript"	"RBL2|RBL2-209|RBL2-202"	"GPL6102"
"ILMN_1743456"	0.00801222	3.04e-05	4.8087114	2.40569	0.299	"ILMN_1743456"	"ZCCHC14"	"ENSG00000140948"	"gene"	"protein_coding"	"ZCCHC14"	"GPL6102"
"ILMN_1706015"	0.00801222	3.05e-05	4.8066873	2.40018	0.303	"ILMN_1706015"	"FAM43A"	"ENSG00000185112"	"gene"	"protein_coding"	"FAM43A"	"GPL6102"
"ILMN_1750409"	0.00801222	3.08e-05	4.8039489	2.39273	0.346	"ILMN_1750409"	"RAB9A"	"ENSG00000123595"	"gene"	"protein_coding"	"RAB9A"	"GPL6102"
"ILMN_1753712"	0.00801222	3.09e-05	-4.8031723	2.39061	-0.385	"ILMN_1753712"	"STX10"	"ENSG00000104915"	"gene"	"protein_coding"	"STX10"	"GPL6102"
"ILMN_1753648"	0.00801222	3.12e-05	4.7996	2.38089	0.328	"ILMN_1753648"	"TRIM51"	"ENSG00000124900"	"gene"	"protein_coding"	"TRIM51"	"GPL6102"
"ILMN_1720188"	0.00801222	3.18e-05	4.7933478	2.36388	0.255	"ILMN_1720188"	"GID8"	"ENSG00000101193"	"gene"	"protein_coding"	"GID8"	"GPL6102"
"ILMN_1718663"	0.00801222	3.2e-05	4.791485	2.35881	0.348	"ILMN_1718663"	"LCP2"	"ENST00000520322|ENSG00000043462"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"LCP2-204|LCP2"	"GPL6102"
"ILMN_1663571"	0.00801222	3.22e-05	4.7891444	2.35244	0.535	"ILMN_1663571"	"KANSL3"	"ENSG00000114982|ENST00000487070"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"KANSL3|KANSL3-217"	"GPL6102"
"ILMN_1763091"	0.00801222	3.23e-05	4.787983	2.34928	0.326	"ILMN_1763091"	"MIDEAS"	"ENST00000476562|ENSG00000156030"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"MIDEAS-208|MIDEAS"	"GPL6102"
"ILMN_1780699"	0.00801222	3.23e-05	4.7879899	2.3493	0.331	"ILMN_1780699"	"THAP11"	"ENSG00000168286"	"gene"	"protein_coding"	"THAP11"	"GPL6102"
"ILMN_1726196"	0.00801222	3.24e-05	4.7866389	2.34562	0.28	"ILMN_1726196"	"GATA2"	"ENSG00000179348"	"gene"	"protein_coding"	"GATA2"	"GPL6102"
"ILMN_1743205"	0.00801222	3.26e-05	-4.7843798	2.33948	-0.488	"ILMN_1743205"	"ABCA7"	"ENST00000673773|ENST00000531478|ENST00000524383|ENSG00000064687|ENST00000433129"	"lnc_RNA|lnc_RNA|lnc_RNA|gene|lnc_RNA"	"retained_intron|retained_intron|processed_transcript|protein_coding|retained_intron"	"ABCA7-218|ABCA7-214|ABCA7-204|ABCA7|ABCA7-202"	"GPL6102"
"ILMN_1711853"	0.00801222	3.26e-05	4.7851485	2.34157	0.408	"ILMN_1711853"	"MED24"	"ENSG00000008838"	"gene"	"protein_coding"	"MED24"	"GPL6102"
"ILMN_1683755"	0.00801222	3.27e-05	4.783535	2.33718	0.252	"ILMN_1683755"	"SOX13"	"ENSG00000143842"	"gene"	"protein_coding"	"SOX13"	"GPL6102"
"ILMN_1651262"	0.00801222	3.3e-05	4.7811656	2.33073	0.403	"ILMN_1651262"	"HNRNPAB"	"ENSG00000197451"	"gene"	"protein_coding"	"HNRNPAB"	"GPL6102"
"ILMN_1823533"	0.00801222	3.33e-05	-4.7781257	2.32247	-0.396	"ILMN_1823533"	"RAB33B"	"ENSG00000273247|ENST00000608661|ENST00000608663|ENST00000609359"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA"	"RAB33B-AS1|RAB33B-AS1-202|RAB33B-AS1-203|RAB33B-AS1-204"	"GPL6102"
"ILMN_1774062"	0.00801222	3.33e-05	4.7772619	2.32012	0.455	"ILMN_1774062"	"SLC25A5"	"ENSG00000005022|ENST00000463551"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"SLC25A5|SLC25A5-203"	"GPL6102"
"ILMN_1797975"	0.00801222	3.34e-05	4.7770713	2.3196	0.611	"ILMN_1797975"	"CXCR3"	"ENSG00000186810"	"gene"	"protein_coding"	"CXCR3"	"GPL6102"
"ILMN_1680246"	0.00801222	3.35e-05	4.7757264	2.31594	0.623	"ILMN_1680246"	"MAT2B"	"ENSG00000038274|ENST00000519719|ENST00000523606"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"MAT2B|MAT2B-205|MAT2B-208"	"GPL6102"
"ILMN_1728360"	0.00801222	3.37e-05	4.7733111	2.30937	0.333	"ILMN_1728360"	"MED29"	"ENSG00000063322"	"gene"	"protein_coding"	"MED29"	"GPL6102"
"ILMN_1763326"	0.00801222	3.41e-05	4.7698012	2.29983	0.215	"ILMN_1763326"	"SIMC1"	"ENSG00000170085"	"gene"	"protein_coding"	"SIMC1"	"GPL6102"
"ILMN_1751803"	0.00801222	3.43e-05	-4.7675652	2.29375	-0.394	"ILMN_1751803"	"LSM10"	"ENSG00000181817|ENST00000476041"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"LSM10|LSM10-202"	"GPL6102"
"ILMN_1745887"	0.00801222	3.44e-05	4.7667297	2.29148	0.41	"ILMN_1745887"	"FBXO21"	"ENSG00000135108"	"gene"	"protein_coding"	"FBXO21"	"GPL6102"
"ILMN_1811933"	0.00801222	3.45e-05	4.7653363	2.28769	0.376	"ILMN_1811933"	"SHMT1"	"ENST00000395684|ENSG00000176974"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"SHMT1-205|SHMT1"	"GPL6102"
"ILMN_1690122"	0.00801222	3.45e-05	4.7656838	2.28863	0.351	"ILMN_1690122"	"CRKL"	"ENSG00000099942"	"gene"	"protein_coding"	"CRKL"	"GPL6102"
"ILMN_1711904"	0.00801222	3.46e-05	-4.7644273	2.28522	-0.394	"ILMN_1711904"	"MXD3"	"ENSG00000213347|ENST00000503473|ENST00000509339|ENST00000503782"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|retained_intron"	"MXD3|MXD3-205|MXD3-207|MXD3-206"	"GPL6102"
"ILMN_1660629"	0.00801222	3.47e-05	-4.7639883	2.28402	-0.488	"ILMN_1660629"	"NBEAL2"	"ENSG00000160796"	"gene"	"protein_coding"	"NBEAL2"	"GPL6102"
"ILMN_1790625"	0.00801222	3.47e-05	-4.7636418	2.28308	-0.386	"ILMN_1790625"	"CBX3"	"ENSG00000122565"	"gene"	"protein_coding"	"CBX3"	"GPL6102"
"ILMN_1684964"	0.00812228	3.54e-05	4.7574517	2.26625	0.285	"ILMN_1684964"	"ZNF212"	"ENSG00000170260"	"gene"	"protein_coding"	"ZNF212"	"GPL6102"
"ILMN_1711682"	0.00815079	3.56e-05	4.7546849	2.25873	0.415	"ILMN_1711682"	"PGRMC2"	"ENSG00000164040"	"gene"	"protein_coding"	"PGRMC2"	"GPL6102"
"ILMN_1776862"	0.00832973	3.66e-05	4.7457869	2.23455	0.361	"ILMN_1776862"	"RPLP2"	"ENSG00000177600|ENST00000532004|ENST00000526222|ENST00000525722|ENST00000527517"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript|retained_intron|retained_intron"	"RPLP2|RPLP2-208|RPLP2-204|RPLP2-203|RPLP2-205"	"GPL6102"
"ILMN_1786039"	0.00836464	3.71e-05	4.7408145	2.22104	0.224	"ILMN_1786039"	"RNF34"	"ENSG00000170633|ENST00000554484"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"RNF34|RNF34-205"	"GPL6102"
"ILMN_1709233"	0.00836464	3.72e-05	-4.7404962	2.22018	-0.746	"ILMN_1709233"	"F5"	"ENSG00000198734"	"gene"	"protein_coding"	"F5"	"GPL6102"
"ILMN_1801553"	0.00836464	3.73e-05	4.7396838	2.21797	0.343	"ILMN_1801553"	"LEO1"	"ENSG00000166477"	"gene"	"protein_coding"	"LEO1"	"GPL6102"
"ILMN_1802456"	0.00836618	3.74e-05	4.7380715	2.21359	0.429	"ILMN_1802456"	"DCTD"	"ENSG00000129187"	"gene"	"protein_coding"	"DCTD"	"GPL6102"
"ILMN_1667510"	0.00864436	3.89e-05	4.7254976	2.17944	0.445	"ILMN_1667510"	"C12orf65"	"ENSG00000130921"	"gene"	"protein_coding"	"C12orf65"	"GPL6102"
"ILMN_1763705"	0.00890325	4.04e-05	4.7124757	2.14408	0.466	"ILMN_1763705"	"WRNIP1"	"ENSG00000124535"	"gene"	"protein_coding"	"WRNIP1"	"GPL6102"
"ILMN_1737308"	0.00908748	4.14e-05	-4.7040408	2.12119	-0.793	"ILMN_1737308"	"GLRX"	"ENST00000507412|ENSG00000173221|ENST00000507605"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|processed_transcript"	"GLRX-204|GLRX|GLRX-205"	"GPL6102"
"ILMN_1744240"	0.00928196	4.31e-05	4.690865	2.08544	0.28	"ILMN_1744240"	"TBC1D31"	"ENSG00000156787"	"gene"	"protein_coding"	"TBC1D31"	"GPL6102"
"ILMN_1669584"	0.00931172	4.34e-05	4.6882935	2.07847	0.321	"ILMN_1669584"	"ILF3"	"ENSG00000129351|ENST00000587928"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"ILF3|ILF3-208"	"GPL6102"
"ILMN_1655154"	0.00944723	4.45e-05	4.6795577	2.05478	0.316	"ILMN_1655154"	"PTBP1"	"ENSG00000011304"	"gene"	"protein_coding"	"PTBP1"	"GPL6102"
"ILMN_1798189"	0.00944723	4.46e-05	-4.6789806	2.05321	-1.24	"ILMN_1798189"	"COX7C"	"ENSG00000127184|ENST00000511472|ENST00000505430|ENST00000513124"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript|processed_transcript"	"COX7C|COX7C-205|COX7C-202|COX7C-206"	"GPL6102"
"ILMN_1668369"	0.00977212	4.64e-05	4.6660926	2.01828	0.295	"ILMN_1668369"	"CDC37"	"ENSG00000105401"	"gene"	"protein_coding"	"CDC37"	"GPL6102"
"ILMN_1667985"	0.00978618	4.68e-05	-4.6626938	2.00906	-0.618	"ILMN_1667985"	"NTNG2"	"ENSG00000196358"	"gene"	"protein_coding"	"NTNG2"	"GPL6102"
"ILMN_1670472"	0.00979705	4.71e-05	4.6604752	2.00305	0.282	"ILMN_1670472"	"FAF2"	"ENSG00000113194"	"gene"	"protein_coding"	"FAF2"	"GPL6102"
"ILMN_1790881"	0.00979705	4.73e-05	-4.6594303	2.00022	-0.294	"ILMN_1790881"	"HNMT"	"ENSG00000150540|ENST00000467390|ENST00000485653|ENST00000480534"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript|processed_transcript"	"HNMT|HNMT-205|HNMT-208|HNMT-207"	"GPL6102"
"ILMN_1722981"	0.01007699	4.88e-05	-4.648472	1.97053	-0.602	"ILMN_1722981"	"TLR5"	"ENSG00000187554"	"gene"	"protein_coding"	"TLR5"	"GPL6102"
"ILMN_1715635"	0.01021821	5.02e-05	-4.6392703	1.94562	-0.409	"ILMN_1715635"	"ATP6V0E1"	"ENSG00000113732"	"gene"	"protein_coding"	"ATP6V0E1"	"GPL6102"
"ILMN_1871233"	0.01021821	5.04e-05	4.638083	1.9424	0.401	"ILMN_1871233"	"TRAJ32"	"ENSG00000211857"	"gene"	"TR_J_gene"	"TRAJ32"	"GPL6102"
"ILMN_1685493"	0.01023824	5.07e-05	-4.6360144	1.9368	-0.564	"ILMN_1685493"	"TMCC3"	"ENSG00000057704"	"gene"	"protein_coding"	"TMCC3"	"GPL6102"
"ILMN_1789384"	0.01025311	5.1e-05	4.6340879	1.93158	0.469	"ILMN_1789384"	"QSOX2"	"ENSG00000165661"	"gene"	"protein_coding"	"QSOX2"	"GPL6102"
